업태별,시도별,시군구별,(사업자수) 당월①,(사업자수)전월②,증감율(①/②),(사업자수)전년동월③,증감율(①/③)
공인노무사,부산광역시,북구,*,*,100.00%,*,50.00%
공인노무사,부산광역시,해운대구,*,*,100.00%,*,200.00%
공인노무사,부산광역시,사하구,4,4,100.00%,3,133.33%
공인노무사,부산광역시,금정구,11,11,100.00%,12,91.67%
공인노무사,부산광역시,강서구,4,4,100.00%,3,133.33%
공인노무사,부산광역시,연제구,6,6,100.00%,6,100.00%
공인노무사,부산광역시,수영구,*,*,100.00%,*,100.00%
공인노무사,부산광역시,사상구,9,9,100.00%,8,112.50%
공인노무사,울산광역시,중구,*,*,100.00%,0,/0
공인노무사,울산광역시,남구,21,20,105.00%,20,105.00%
공인노무사,울산광역시,동구,*,*,100.00%,0,/0
공인노무사,울산광역시,울주군,0,0,/0,*,0.00%
공인노무사,경상남도,창원시 의창구,13,13,100.00%,13,100.00%
공인노무사,경상남도,창원시 성산구,8,8,100.00%,11,72.73%
공인노무사,경상남도,창원시 마산합포구,*,*,100.00%,*,100.00%
공인노무사,경상남도,진주시,*,*,100.00%,*,100.00%
공인노무사,경상남도,통영시,3,3,100.00%,3,100.00%
공인노무사,경상남도,사천시,*,*,100.00%,*,100.00%
공인노무사,경상남도,김해시,3,3,100.00%,3,100.00%
공인노무사,경상남도,거제시,*,*,100.00%,*,100.00%
공인노무사,경상남도,양산시,6,6,100.00%,5,120.00%
공인노무사,제주특별자치도,제주시,6,6,100.00%,4,150.00%
공인회계사,서울특별시,종로구,27,27,100.00%,28,96.43%
공인회계사,서울특별시,중구,28,28,100.00%,35,80.00%
공인회계사,서울특별시,용산구,10,10,100.00%,11,90.91%
공인회계사,서울특별시,성동구,15,14,107.14%,14,107.14%
공인회계사,서울특별시,광진구,8,8,100.00%,7,114.29%
공인회계사,서울특별시,동대문구,15,15,100.00%,13,115.38%
공인회계사,서울특별시,중랑구,7,8,87.50%,7,100.00%
공인회계사,서울특별시,성북구,7,8,87.50%,9,77.78%
공인회계사,서울특별시,강북구,5,5,100.00%,4,125.00%
공인회계사,서울특별시,도봉구,4,4,100.00%,5,80.00%
공인회계사,서울특별시,노원구,5,4,125.00%,4,125.00%
공인회계사,서울특별시,은평구,5,5,100.00%,3,166.67%
공인회계사,서울특별시,서대문구,10,9,111.11%,8,125.00%
공인회계사,서울특별시,마포구,33,34,97.06%,33,100.00%
공인회계사,서울특별시,양천구,15,15,100.00%,16,93.75%
공인회계사,서울특별시,강서구,26,26,100.00%,21,123.81%
공인회계사,서울특별시,구로구,39,38,102.63%,44,88.64%
공인회계사,서울특별시,금천구,39,40,97.50%,35,111.43%
공인회계사,서울특별시,영등포구,112,111,100.90%,112,100.00%
공인회계사,서울특별시,동작구,16,16,100.00%,15,106.67%
공인회계사,서울특별시,관악구,12,12,100.00%,12,100.00%
공인회계사,서울특별시,서초구,110,111,99.10%,102,107.84%
공인회계사,서울특별시,강남구,233,233,100.00%,232,100.43%
공인회계사,서울특별시,송파구,53,54,98.15%,50,106.00%
공인회계사,서울특별시,강동구,13,13,100.00%,13,100.00%
공인회계사,인천광역시,중구,3,3,100.00%,*,150.00%
공인회계사,인천광역시,동구,*,*,100.00%,3,66.67%
공인회계사,인천광역시,남구,0,0,/0,6,0.00%
공인회계사,인천광역시,미추홀구,6,6,100.00%,0,/0
공인회계사,인천광역시,연수구,6,6,100.00%,6,100.00%
공인회계사,인천광역시,남동구,20,20,100.00%,22,90.91%
공인회계사,인천광역시,부평구,5,5,100.00%,7,71.43%
공인회계사,인천광역시,계양구,12,12,100.00%,12,100.00%
공인회계사,인천광역시,서구,10,10,100.00%,9,111.11%
공인회계사,경기도,수원시 장안구,3,3,100.00%,*,300.00%
공인회계사,경기도,수원시 권선구,3,3,100.00%,*,150.00%
공인회계사,경기도,수원시 팔달구,13,13,100.00%,13,100.00%
공인회계사,경기도,수원시 영통구,12,12,100.00%,12,100.00%
공인회계사,경기도,성남시 수정구,5,5,100.00%,6,83.33%
공인회계사,경기도,성남시 중원구,5,5,100.00%,6,83.33%
공인회계사,경기도,성남시 분당구,19,19,100.00%,21,90.48%
공인회계사,경기도,의정부시,*,*,100.00%,3,33.33%
공인회계사,경기도,안양시 만안구,0,0,/0,*,0.00%
공인회계사,경기도,안양시 동안구,20,19,105.26%,19,105.26%
공인회계사,경기도,부천시,33,33,100.00%,33,100.00%
공인회계사,경기도,광명시,7,7,100.00%,7,100.00%
공인회계사,경기도,평택시,15,15,100.00%,15,100.00%
공인회계사,경기도,동두천시,*,*,100.00%,*,100.00%
공인회계사,경기도,안산시 상록구,*,*,100.00%,*,50.00%
공인회계사,경기도,안산시 단원구,23,23,100.00%,23,100.00%
공인회계사,경기도,고양시 덕양구,10,10,100.00%,10,100.00%
공인회계사,경기도,고양시 일산동구,26,27,96.30%,29,89.66%
공인회계사,경기도,고양시 일산서구,7,7,100.00%,7,100.00%
공인회계사,경기도,과천시,*,*,100.00%,*,100.00%
공인회계사,경기도,구리시,*,*,100.00%,4,50.00%
공인회계사,경기도,남양주시,3,3,100.00%,*,150.00%
공인회계사,경기도,오산시,*,*,100.00%,*,100.00%
공인회계사,경기도,시흥시,17,17,100.00%,19,89.47%
공인회계사,경기도,군포시,4,4,100.00%,4,100.00%
공인회계사,경기도,의왕시,*,*,100.00%,*,100.00%
공인회계사,경기도,하남시,5,5,100.00%,4,125.00%
공인회계사,경기도,용인시 처인구,*,*,100.00%,*,100.00%
공인회계사,경기도,용인시 기흥구,5,5,100.00%,5,100.00%
공인회계사,경기도,용인시 수지구,3,3,100.00%,*,150.00%
공인회계사,경기도,파주시,7,7,100.00%,7,100.00%
공인회계사,경기도,이천시,3,3,100.00%,3,100.00%
공인회계사,경기도,안성시,3,3,100.00%,3,100.00%
공인회계사,경기도,김포시,15,15,100.00%,15,100.00%
공인회계사,경기도,화성시,15,15,100.00%,14,107.14%
공인회계사,경기도,광주시,5,5,100.00%,4,125.00%
공인회계사,경기도,포천시,3,3,100.00%,3,100.00%
공인회계사,경기도,여주시,*,*,100.00%,*,100.00%
공인회계사,경기도,양평군,*,*,100.00%,*,100.00%
공인회계사,강원도,춘천시,*,*,100.00%,*,200.00%
공인회계사,강원도,원주시,5,5,100.00%,4,125.00%
공인회계사,강원도,강릉시,5,5,100.00%,4,125.00%
공인회계사,대전광역시,동구,*,*,100.00%,*,100.00%
공인회계사,대전광역시,중구,5,5,100.00%,4,125.00%
공인회계사,대전광역시,서구,18,18,100.00%,18,100.00%
공인회계사,대전광역시,유성구,7,7,100.00%,7,100.00%
공인회계사,대전광역시,대덕구,4,4,100.00%,4,100.00%
공인회계사,충청북도,청주시 상당구,3,3,100.00%,3,100.00%
공인회계사,충청북도,청주시 서원구,4,4,100.00%,3,133.33%
공인회계사,충청북도,청주시 흥덕구,13,13,100.00%,13,100.00%
공인회계사,충청북도,청주시 청원구,*,*,100.00%,*,100.00%
공인회계사,충청북도,충주시,*,*,100.00%,*,100.00%
공인회계사,충청북도,제천시,3,3,100.00%,3,100.00%
공인회계사,충청북도,영동군,*,*,100.00%,*,100.00%
공인회계사,충청북도,음성군,3,3,100.00%,4,75.00%
공인회계사,충청남도,천안시 동남구,12,11,109.09%,9,133.33%
공인회계사,충청남도,천안시 서북구,7,7,100.00%,8,87.50%
공인회계사,충청남도,공주시,3,3,100.00%,3,100.00%
공인회계사,충청남도,보령시,4,4,100.00%,4,100.00%
공인회계사,충청남도,아산시,7,7,100.00%,7,100.00%
공인회계사,충청남도,서산시,4,4,100.00%,4,100.00%
공인회계사,충청남도,당진시,*,*,100.00%,3,66.67%
공인회계사,충청남도,부여군,*,*,100.00%,*,100.00%
공인회계사,충청남도,서천군,*,*,100.00%,*,100.00%
공인회계사,충청남도,홍성군,*,*,100.00%,*,100.00%
공인회계사,충청남도,예산군,*,*,100.00%,*,100.00%
공인회계사,세종특별자치시,세종시,10,10,100.00%,9,111.11%
공인회계사,광주광역시,동구,*,*,100.00%,*,200.00%
공인회계사,광주광역시,서구,21,21,100.00%,22,95.45%
공인회계사,광주광역시,남구,*,*,100.00%,3,66.67%
공인회계사,광주광역시,북구,7,7,100.00%,8,87.50%
공인회계사,광주광역시,광산구,3,3,100.00%,*,150.00%
공인회계사,전라북도,전주시 완산구,12,13,92.31%,14,85.71%
공인회계사,전라북도,전주시 덕진구,5,5,100.00%,4,125.00%
공인회계사,전라북도,군산시,6,6,100.00%,6,100.00%
공인회계사,전라북도,익산시,6,6,100.00%,6,100.00%
공인회계사,전라북도,정읍시,*,*,100.00%,3,66.67%
공인회계사,전라북도,남원시,*,*,100.00%,*,100.00%
공인회계사,전라북도,김제시,*,*,100.00%,*,100.00%
공인회계사,전라남도,목포시,6,6,100.00%,6,100.00%
공인회계사,전라남도,여수시,6,6,100.00%,6,100.00%
공인회계사,전라남도,순천시,6,6,100.00%,6,100.00%
공인회계사,전라남도,나주시,*,*,100.00%,*,100.00%
공인회계사,전라남도,광양시,*,*,100.00%,*,100.00%
공인회계사,전라남도,고흥군,*,*,100.00%,*,100.00%
공인회계사,전라남도,무안군,*,*,100.00%,*,100.00%
공인회계사,대구광역시,중구,12,12,100.00%,12,100.00%
공인회계사,대구광역시,동구,17,17,100.00%,18,94.44%
공인회계사,대구광역시,서구,4,4,100.00%,5,80.00%
공인회계사,대구광역시,남구,22,22,100.00%,20,110.00%
공인회계사,대구광역시,북구,7,7,100.00%,7,100.00%
공인회계사,대구광역시,수성구,15,15,100.00%,14,107.14%
공인회계사,대구광역시,달서구,12,12,100.00%,14,85.71%
공인회계사,경상북도,포항시 남구,*,*,100.00%,*,100.00%
공인회계사,경상북도,포항시 북구,5,5,100.00%,4,125.00%
공인회계사,경상북도,경주시,*,*,100.00%,*,100.00%
공인회계사,경상북도,김천시,*,*,100.00%,*,200.00%
공인회계사,경상북도,안동시,*,*,100.00%,*,100.00%
공인회계사,경상북도,구미시,10,10,100.00%,9,111.11%
공인회계사,경상북도,경산시,5,5,100.00%,5,100.00%
공인회계사,경상북도,의성군,*,*,100.00%,*,100.00%
공인회계사,부산광역시,중구,6,6,100.00%,5,120.00%
공인회계사,부산광역시,서구,*,*,100.00%,*,100.00%
공인회계사,부산광역시,동구,23,23,100.00%,24,95.83%
공인회계사,부산광역시,부산진구,33,33,100.00%,35,94.29%
공인회계사,부산광역시,동래구,4,4,100.00%,5,80.00%
공인회계사,부산광역시,남구,*,*,100.00%,3,66.67%
공인회계사,부산광역시,북구,*,*,100.00%,*,100.00%
공인회계사,부산광역시,해운대구,18,18,100.00%,15,120.00%
공인회계사,부산광역시,사하구,*,*,100.00%,*,100.00%
공인회계사,부산광역시,금정구,8,8,100.00%,8,100.00%
공인회계사,부산광역시,강서구,4,4,100.00%,4,100.00%
공인회계사,부산광역시,연제구,7,7,100.00%,8,87.50%
공인회계사,부산광역시,수영구,3,3,100.00%,*,150.00%
공인회계사,부산광역시,사상구,19,19,100.00%,20,95.00%
공인회계사,울산광역시,남구,24,24,100.00%,23,104.35%
공인회계사,울산광역시,북구,*,*,100.00%,*,100.00%
공인회계사,울산광역시,울주군,*,*,100.00%,0,/0
공인회계사,경상남도,창원시 의창구,16,16,100.00%,16,100.00%
공인회계사,경상남도,창원시 성산구,8,8,100.00%,8,100.00%
공인회계사,경상남도,창원시 마산합포구,*,*,100.00%,*,100.00%
공인회계사,경상남도,창원시 마산회원구,3,3,100.00%,3,100.00%
공인회계사,경상남도,창원시 진해구,3,3,100.00%,3,100.00%
공인회계사,경상남도,진주시,14,14,100.00%,14,100.00%
공인회계사,경상남도,통영시,*,*,100.00%,*,100.00%
공인회계사,경상남도,사천시,*,*,100.00%,*,100.00%
공인회계사,경상남도,김해시,11,11,100.00%,11,100.00%
공인회계사,경상남도,밀양시,*,*,100.00%,*,100.00%
공인회계사,경상남도,거제시,6,6,100.00%,6,100.00%
공인회계사,경상남도,양산시,3,3,100.00%,*,150.00%
공인회계사,경상남도,남해군,*,*,100.00%,*,100.00%
공인회계사,경상남도,하동군,*,*,100.00%,*,100.00%
공인회계사,경상남도,합천군,*,*,100.00%,*,100.00%
공인회계사,제주특별자치도,제주시,22,22,100.00%,21,104.76%
공인회계사,제주특별자치도,서귀포시,5,5,100.00%,4,125.00%
과일가게,서울특별시,종로구,22,22,100.00%,20,110.00%
과일가게,서울특별시,중구,30,32,93.75%,27,111.11%
과일가게,서울특별시,용산구,25,25,100.00%,30,83.33%
과일가게,서울특별시,성동구,31,31,100.00%,29,106.90%
과일가게,서울특별시,광진구,51,53,96.23%,47,108.51%
과일가게,서울특별시,동대문구,87,87,100.00%,87,100.00%
과일가게,서울특별시,중랑구,49,49,100.00%,48,102.08%
과일가게,서울특별시,성북구,41,41,100.00%,47,87.23%
과일가게,서울특별시,강북구,65,66,98.48%,67,97.01%
과일가게,서울특별시,도봉구,46,47,97.87%,36,127.78%
과일가게,서울특별시,노원구,54,54,100.00%,55,98.18%
과일가게,서울특별시,은평구,53,54,98.15%,57,92.98%
과일가게,서울특별시,서대문구,40,40,100.00%,38,105.26%
과일가게,서울특별시,마포구,41,41,100.00%,37,110.81%
과일가게,서울특별시,양천구,62,63,98.41%,69,89.86%
과일가게,서울특별시,강서구,62,63,98.41%,56,110.71%
과일가게,서울특별시,구로구,60,58,103.45%,58,103.45%
과일가게,서울특별시,금천구,41,39,105.13%,44,93.18%
과일가게,서울특별시,영등포구,59,55,107.27%,54,109.26%
과일가게,서울특별시,동작구,55,52,105.77%,62,88.71%
과일가게,서울특별시,관악구,50,49,102.04%,56,89.29%
과일가게,서울특별시,서초구,24,24,100.00%,26,92.31%
과일가게,서울특별시,강남구,40,40,100.00%,46,86.96%
과일가게,서울특별시,송파구,70,72,97.22%,69,101.45%
과일가게,서울특별시,강동구,69,69,100.00%,70,98.57%
과일가게,인천광역시,중구,9,9,100.00%,10,90.00%
과일가게,인천광역시,동구,12,12,100.00%,12,100.00%
과일가게,인천광역시,남구,0,0,/0,83,0.00%
과일가게,인천광역시,미추홀구,82,84,97.62%,0,/0
과일가게,인천광역시,연수구,32,33,96.97%,34,94.12%
과일가게,인천광역시,남동구,78,77,101.30%,73,106.85%
과일가게,인천광역시,부평구,69,68,101.47%,70,98.57%
과일가게,인천광역시,계양구,53,53,100.00%,50,106.00%
과일가게,인천광역시,서구,59,58,101.72%,57,103.51%
과일가게,인천광역시,강화군,13,13,100.00%,10,130.00%
과일가게,인천광역시,옹진군,4,4,100.00%,5,80.00%
과일가게,경기도,수원시 장안구,27,28,96.43%,31,87.10%
과일가게,경기도,수원시 권선구,24,23,104.35%,25,96.00%
과일가게,경기도,수원시 팔달구,35,35,100.00%,37,94.59%
과일가게,경기도,수원시 영통구,25,25,100.00%,22,113.64%
과일가게,경기도,성남시 수정구,38,38,100.00%,39,97.44%
과일가게,경기도,성남시 중원구,46,46,100.00%,44,104.55%
과일가게,경기도,성남시 분당구,31,32,96.88%,27,114.81%
과일가게,경기도,의정부시,63,61,103.28%,61,103.28%
과일가게,경기도,안양시 만안구,35,36,97.22%,44,79.55%
과일가게,경기도,안양시 동안구,43,42,102.38%,37,116.22%
과일가게,경기도,부천시,144,144,100.00%,143,100.70%
과일가게,경기도,광명시,60,59,101.69%,64,93.75%
과일가게,경기도,평택시,75,73,102.74%,66,113.64%
과일가게,경기도,동두천시,11,11,100.00%,10,110.00%
과일가게,경기도,안산시 상록구,33,36,91.67%,43,76.74%
과일가게,경기도,안산시 단원구,48,48,100.00%,46,104.35%
과일가게,경기도,고양시 덕양구,30,29,103.45%,29,103.45%
과일가게,경기도,고양시 일산동구,22,23,95.65%,24,91.67%
과일가게,경기도,고양시 일산서구,24,23,104.35%,24,100.00%
과일가게,경기도,과천시,8,7,114.29%,8,100.00%
과일가게,경기도,구리시,34,35,97.14%,38,89.47%
과일가게,경기도,남양주시,113,112,100.89%,121,93.39%
과일가게,경기도,오산시,17,18,94.44%,17,100.00%
과일가게,경기도,시흥시,60,58,103.45%,50,120.00%
과일가게,경기도,군포시,37,35,105.71%,32,115.63%
과일가게,경기도,의왕시,15,15,100.00%,13,115.38%
과일가게,경기도,하남시,27,28,96.43%,24,112.50%
과일가게,경기도,용인시 처인구,33,33,100.00%,32,103.13%
과일가게,경기도,용인시 기흥구,25,27,92.59%,25,100.00%
과일가게,경기도,용인시 수지구,19,21,90.48%,17,111.76%
과일가게,경기도,파주시,29,29,100.00%,25,116.00%
과일가게,경기도,이천시,50,49,102.04%,39,128.21%
과일가게,경기도,안성시,118,114,103.51%,112,105.36%
과일가게,경기도,김포시,44,45,97.78%,37,118.92%
과일가게,경기도,화성시,81,81,100.00%,83,97.59%
과일가게,경기도,광주시,52,52,100.00%,61,85.25%
과일가게,경기도,양주시,34,34,100.00%,27,125.93%
과일가게,경기도,포천시,21,21,100.00%,17,123.53%
과일가게,경기도,여주시,19,21,90.48%,18,105.56%
과일가게,경기도,연천군,16,16,100.00%,15,106.67%
과일가게,경기도,가평군,63,63,100.00%,66,95.45%
과일가게,경기도,양평군,21,23,91.30%,21,100.00%
과일가게,강원도,춘천시,33,33,100.00%,30,110.00%
과일가게,강원도,원주시,47,46,102.17%,44,106.82%
과일가게,강원도,강릉시,37,37,100.00%,37,100.00%
